epoch,split,total_loss,action_loss,action_loss_units,future_loss,future_latent_cosine_error,future_latent_mse,future_latent_cosine_error_by_horizon,future_latent_mse_by_horizon,action_mse_by_horizon,action_mse_by_dimension,spike_loss,action_mse,action_mse_units,steps,samples,parameter_count,trainable_parameter_count,lower_is_better
54,eval_same_demo_teacher_forced,0.02025326093,0.02025326093,raw_action_units,0.999386549,0.999386549,5.430179596,"[1.0181753635, 1.0116243362, 0.9778466225, 0.9898999333]","[5.4734368324, 5.4471297264, 5.3944373131, 5.405714035]","[0.0064092875, 0.0098689338, 0.0125062326, 0.0133309187]","[0.0017007029, 0.0019848309, 0.0009275, 0.0002695402, 0.0003129782, 0.0001808266, 0.068325527]",0,0.02025326022,raw_action_units,2,96,769564,769564,true
55,train_single_demo,0.02047801887,0.02047801887,raw_action_units,0.9993456999,0.9993456999,5.430056572,"[1.017972827, 1.0115681887, 0.9778750539, 0.9899666905]","[5.4730210304, 5.4469704628, 5.3945212364, 5.4057121277]","[0.0041180947, 0.0046441597, 0.0071133901, 0.0067348587]","[0.0018492594, 0.0013391398, 0.0017421521, 0.0002985448, 0.0002832673, 0.000185628, 0.0338703915]",0,0.02047801798,raw_action_units,2,96,769564,769564,true
55,eval_same_demo_teacher_forced,0.0204079623,0.0204079623,raw_action_units,1.000062625,1.000062625,5.431630452,"[1.0189743042, 1.0116275549, 0.9778969884, 0.991751492]","[5.4750208855, 5.4471588135, 5.3943810463, 5.4099617004]","[0.0066728131, 0.0098661976, 0.0125640966, 0.0137312198]","[0.0019585059, 0.0019989754, 0.0006739428, 0.0002574571, 0.0003789237, 0.0002217859, 0.0694704726]",0,0.02040796053,raw_action_units,2,96,769564,769564,true
56,train_single_demo,0.0205663424,0.0205663424,raw_action_units,0.9999629656,0.9999629656,5.431192716,"[1.0191720724, 1.0112637281, 0.9776206613, 0.991795361]","[5.4750008583, 5.4461922646, 5.3936095238, 5.4099669456]","[0.0037228137, 0.0039179525, 0.0072297007, 0.0096029555]","[0.0020176168, 0.001431944, 0.0015193628, 0.0002788896, 0.0002727832, 0.0001803528, 0.0371275358]",0,0.02056634107,raw_action_units,2,96,769564,769564,true
56,eval_same_demo_teacher_forced,0.01976827656,0.01976827656,raw_action_units,0.9988791545,0.9988791545,5.427739779,"[1.0191178322, 1.0091228485, 0.9755429626, 0.9917330146]","[5.473092556, 5.4408535957, 5.3891429901, 5.4078688622]","[0.0062885671, 0.0098616751, 0.0123194875, 0.012748979]","[0.0016607209, 0.0020559754, 0.0007895015, 0.0003236511, 0.0003512989, 0.000194114, 0.0667574778]",0,0.01976827568,raw_action_units,2,96,769564,769564,true
57,train_single_demo,0.02029041387,0.02029041387,raw_action_units,0.9985193412,0.9985193412,5.426750501,"[1.0186942816, 1.0088047981, 0.9751663208, 0.9914121628]","[5.4719924927, 5.4399886131, 5.3883852959, 5.4066338539]","[0.004187379, 0.0042122407, 0.0043910802, 0.007465966]","[0.0020833591, 0.0012696998, 0.0014029519, 0.0003790854, 0.0003031051, 0.0002518576, 0.0297591034]",0,0.02029041272,raw_action_units,2,96,769564,769564,true
57,eval_same_demo_teacher_forced,0.01960135003,0.01960135003,raw_action_units,0.9985857805,0.9985857805,5.425953388,"[1.0185178518, 1.0096453428, 0.9744248986, 0.9917550087]","[5.4707832336, 5.4407067299, 5.3862137794, 5.406109333]","[0.0062563787, 0.0097614247, 0.0121004162, 0.0124960234]","[0.0016912287, 0.002030899, 0.0006998659, 0.0002781492, 0.0003425189, 0.0001832173, 0.0658490434]",0,0.01960134932,raw_action_units,2,96,769564,769564,true
58,train_single_demo,0.01945384716,0.01945384716,raw_action_units,0.9987165531,0.9987165531,5.426158905,"[1.0185445547, 1.0098503828, 0.9746233821, 0.9918477535]","[5.4707608223, 5.4411067963, 5.3863663673, 5.4064006805]","[0.003943074, 0.004204513, 0.0084702605, 0.0073800329]","[0.0015717644, 0.0012310415, 0.0015546466, 0.0003496896, 0.0003086391, 0.0002203325, 0.0367601775]",0,0.01945384627,raw_action_units,2,96,769564,769564,true
58,eval_same_demo_teacher_forced,0.02039157972,0.02039157972,raw_action_units,0.9997683764,0.9997683764,5.428378582,"[1.0199927092, 1.0108212233, 0.975468576, 0.992790997]","[5.4735512733, 5.4432082176, 5.3874092102, 5.4093461037]","[0.0064273551, 0.009846868, 0.0123686977, 0.0133416047]","[0.0018220604, 0.0019113651, 0.0006710072, 0.0003077695, 0.0003033464, 0.0002466193, 0.0682107508]",0,0.02039157848,raw_action_units,2,96,769564,769564,true
59,train_single_demo,0.02015414524,0.02015414524,raw_action_units,0.9996055365,0.9996055365,5.42797788,"[1.0200462341, 1.0104917288, 0.9753766656, 0.9925076365]","[5.4734725952, 5.4424786568, 5.387386322, 5.4085731506]","[0.0018222913, 0.0074938475, 0.0071183708, 0.0087145707]","[0.0014045276, 0.0012934423, 0.0009732859, 0.0003034949, 0.0002888395, 0.0002402831, 0.0395070203]",0,0.02015414408,raw_action_units,2,96,769564,769564,true
59,eval_same_demo_teacher_forced,0.01942499603,0.01942499603,raw_action_units,0.9985053142,0.9985053142,5.424735705,"[1.0201891661, 1.0080337524, 0.9741444588, 0.9916538596]","[5.4719099998, 5.4369621277, 5.3851943016, 5.4048762321]","[0.006252022, 0.0096240127, 0.0118202046, 0.0122570023]","[0.0016809356, 0.001871291, 0.0007855454, 0.0002927315, 0.0004455749, 0.0002664791, 0.06457562]",0,0.01942499479,raw_action_units,2,96,769564,769564,true
60,train_single_demo,0.01953845595,0.01953845595,raw_action_units,0.9984414975,0.9984414975,5.424373468,"[1.0203099251, 1.0079851151, 0.9737479687, 0.9917230606]","[5.4717860222, 5.4366607666, 5.3843727112, 5.4046740532]","[0.0060424213, 0.0113658756, 0.0110084368, 0.012246497]","[0.0016321965, 0.0018281623, 0.0013857499, 0.0004175397, 0.0003026104, 0.0003137232, 0.0652806684]",0,0.01953845507,raw_action_units,2,96,769564,769564,true
60,eval_same_demo_teacher_forced,0.01901301245,0.01901301245,raw_action_units,0.9993781249,0.9993781249,5.425675074,"[1.0211071968, 1.0095481873, 0.9725466371, 0.9943106771]","[5.4729580879, 5.4389834404, 5.3815402985, 5.409216404]","[0.006251296, 0.009782997, 0.0118319644, 0.0121472375]","[0.0016361728, 0.0018795962, 0.0005599926, 0.0003253417, 0.0003346638, 0.0002252287, 0.0650626197]",0,0.01901301174,raw_action_units,2,96,769564,769564,true
61,train_single_demo,0.01935827918,0.01935827918,raw_action_units,0.9996240934,0.9996240934,5.426575661,"[1.0208133459, 1.0102643967, 0.972784102, 0.9946343303]","[5.4730739594, 5.4406790733, 5.3822693825, 5.4102787971]","[0.0092566032, 0.0093890214, 0.0096674347, 0.0105733974]","[0.0018689296, 0.0015166816, 0.0014317753, 0.0003796901, 0.0004001913, 0.0002596925, 0.0621943325]",0,0.01935827803,raw_action_units,2,96,769564,769564,true
61,eval_same_demo_teacher_forced,0.01870417595,0.01870417595,raw_action_units,0.9988608758,0.9988608758,5.424735069,"[1.0182017088, 1.0101240873, 0.9733441472, 0.9937736988]","[5.4679703712, 5.4397907257, 5.3827614784, 5.4084172249]","[0.0062989253, 0.0094946017, 0.0118058221, 0.0119889276]","[0.0016810038, 0.0018591107, 0.0005484807, 0.0002344968, 0.000292578, 0.0002256483, 0.0644381642]",0,0.01870417524,raw_action_units,2,96,769564,769564,true
62,train_single_demo,0.01845814226,0.01845814226,raw_action_units,0.998675704,0.998675704,5.424346447,"[1.01795578, 1.009768486, 0.9735981822, 0.9933803082]","[5.467446804, 5.4391498566, 5.3831954002, 5.4075927734]","[0.0068682563, 0.0064691654, 0.0104498146, 0.0112695945]","[0.0018349487, 0.0013953767, 0.0009613585, 0.000288416, 0.0002982308, 0.0002440742, 0.056327045]",0,0.01845814146,raw_action_units,2,96,769564,769564,true
62,eval_same_demo_teacher_forced,0.02000690997,0.02000690997,raw_action_units,0.9974656502,0.9974656502,5.421689351,"[1.0176239014, 1.0078361034, 0.9741004109, 0.9903020263]","[5.4659843445, 5.4357590675, 5.3842906952, 5.4007229805]","[0.0065070745, 0.0097478842, 0.0115849292, 0.0120310932]","[0.0016057437, 0.0018010783, 0.0008584477, 0.0002719674, 0.0004323795, 0.0001782501, 0.0646263435]",0,0.02000690926,raw_action_units,2,96,769564,769564,true
63,train_single_demo,0.01957735978,0.01957735978,raw_action_units,0.9979383945,0.9979383945,5.422497431,"[1.0185776949, 1.0084799528, 0.9742412567, 0.990454495]","[5.4677205086, 5.4369063377, 5.3843979836, 5.4009642601]","[0.0030260654, 0.0069400631, 0.0104550989, 0.0087945787]","[0.0016019788, 0.001557964, 0.0011826215, 0.00032652, 0.0002797654, 0.0002130202, 0.0459657907]",0,0.01957735845,raw_action_units,2,96,769564,769564,true
63,eval_same_demo_teacher_forced,0.01878403686,0.01878403686,raw_action_units,1.000564694,1.000564694,5.427210808,"[1.0223115683, 1.012842536, 0.9737952352, 0.9933094978]","[5.4749913216, 5.4442939758, 5.3831505775, 5.4064059258]","[0.0062587671, 0.0095736636, 0.011496081, 0.0118139675]","[0.0015804367, 0.0018699109, 0.0006989369, 0.0002272863, 0.0003051743, 0.0002268525, 0.0635907426]",0,0.01878403624,raw_action_units,2,96,769564,769564,true
64,train_single_demo,0.01933855253,0.01933855253,raw_action_units,1.000759443,1.000759443,5.427219391,"[1.0222934484, 1.0134919882, 0.9734242558, 0.9938279986]","[5.4746565819, 5.4448475838, 5.3822684288, 5.4071030617]","[0.0023264722, 0.0035409273, 0.0045267493, 0.0078926655]","[0.0014588255, 0.0014281417, 0.0013671966, 0.0003294828, 0.0003069021, 0.0001952038, 0.0269161705]",0,0.01933855173,raw_action_units,2,96,769564,769564,true
64,eval_same_demo_teacher_forced,0.01834235527,0.01834235527,raw_action_units,0.9985913436,0.9985913436,5.422671477,"[1.0179809332, 1.0129985809, 0.9723856449, 0.9910001755]","[5.465862751, 5.4425005913, 5.3809762001, 5.4013457298]","[0.0061570853, 0.0093456618, 0.011452592, 0.0115927011]","[0.0015281081, 0.0019080903, 0.0006500098, 0.0002933965, 0.0002851099, 0.0001550226, 0.0626393333]",0,0.01834235447,raw_action_units,2,96,769564,769564,true
65,train_single_demo,0.01949982097,0.01949982097,raw_action_units,0.9979548454,0.9979548454,5.422105471,"[1.0170525312, 1.0122599602, 0.9725401998, 0.989966929]","[5.464650631, 5.4418869019, 5.3818817139, 5.4000029564]","[0.0095171779, 0.0082662227, 0.0100981416, 0.0111956103]","[0.0019573129, 0.0012388165, 0.0012776605, 0.000309569, 0.0002585781, 0.0002179736, 0.0631250963]",0,0.0194998199,raw_action_units,2,96,769564,769564,true
65,eval_same_demo_teacher_forced,0.01797457412,0.01797457412,raw_action_units,0.9984116554,0.9984116554,5.423936526,"[1.0190275908, 1.0117484331, 0.9749304652, 0.9879402518]","[5.4686069489, 5.4425315857, 5.3860039711, 5.3986029625]","[0.0061193299, 0.0093467887, 0.0113701625, 0.0115147568]","[0.0017952364, 0.0018272592, 0.0006460034, 0.0004118056, 0.0002886403, 0.000214374, 0.061930988]",0,0.01797457323,raw_action_units,2,96,769564,769564,true
66,train_single_demo,0.01904978976,0.01904978976,raw_action_units,0.9991966089,0.9991966089,5.425634861,"[1.0202823877, 1.0120741129, 0.9757812619, 0.9886487126]","[5.4712157249, 5.4434952736, 5.3874087334, 5.4004187584]","[0.0014798053, 0.0057776496, 0.008930604, 0.0084588202]","[0.0019128666, 0.0014004015, 0.0010387833, 0.0003845143, 0.000306969, 0.0001912305, 0.0378972702]",0,0.01904978922,raw_action_units,2,96,769564,769564,true
66,eval_same_demo_teacher_forced,0.01847358731,0.01847358731,raw_action_units,1.001288096,1.001288096,5.427839279,"[1.0227776766, 1.0127322674, 0.9777632356, 0.9918792248]","[5.4747080803, 5.4429583549, 5.3896813393, 5.4040102959]","[0.0062058619, 0.0093389563, 0.0112112807, 0.0113282846]","[0.0014799224, 0.00174725, 0.0008622876, 0.0002233756, 0.0003860279, 0.0002176968, 0.0617311113]",0,0.01847358687,raw_action_units,2,96,769564,769564,true
67,train_single_demo,0.01823518798,0.01823518798,raw_action_units,1.000877937,1.000877937,5.426555951,"[1.0217810869, 1.0123538971, 0.9773842692, 0.9919922352]","[5.4724860191, 5.441596508, 5.3889198303, 5.4032225609]","[0.0067197625, 0.0097210873, 0.0101712318, 0.0090127597]","[0.0023195024, 0.0014488985, 0.0015708548, 0.0005188801, 0.0004049701, 0.0003096727, 0.0557706915]",0,0.01823518745,raw_action_units,2,96,769564,769564,true
67,eval_same_demo_teacher_forced,0.02063918176,0.02063918176,raw_action_units,0.9983059963,0.9983059963,5.420804024,"[1.0162643194, 1.0109399557, 0.9752829671, 0.9907367826]","[5.4612522125, 5.4377059937, 5.3856463432, 5.3986105919]","[0.0062216204, 0.0092974743, 0.011538445, 0.0115972646]","[0.0018345321, 0.0017799755, 0.0006671676, 0.0003240439, 0.0003401579, 0.0001706863, 0.0625293404]",0,0.02063918114,raw_action_units,2,96,769564,769564,true
68,train_single_demo,0.01981571068,0.01981571068,raw_action_units,0.9983094335,0.9983094335,5.421100299,"[1.0164605379, 1.010950923, 0.9752964377, 0.990529716]","[5.4617686272, 5.4381866455, 5.3856577873, 5.3987884521]","[0.0057960153, 0.0057240035, 0.0088353418, 0.0084931394]","[0.0015732186, 0.0014719848, 0.0018820559, 0.0004831599, 0.0004265784, 0.0002522077, 0.0443956703]",0,0.01981571033,raw_action_units,2,96,769564,769564,true
68,eval_same_demo_teacher_forced,0.02118200126,0.02118200126,raw_action_units,1.001428723,1.001428723,5.428474744,"[1.0217689276, 1.0137346983, 0.9769441485, 0.9932671189]","[5.4730949402, 5.4453644753, 5.387866497, 5.4075722694]","[0.0066429083, 0.0095060337, 0.0117109837, 0.0129539119]","[0.0025208422, 0.0016894647, 0.0009572249, 0.0004288779, 0.0005234321, 0.0002300324, 0.065074347]",0,0.02118200064,raw_action_units,2,96,769564,769564,true
69,train_single_demo,0.02281257076,0.02281257076,raw_action_units,1.002013206,1.002013206,5.428949674,"[1.0228767395, 1.0139709711, 0.9773204923, 0.9938845634]","[5.4744648933, 5.4451785088, 5.3880257607, 5.4081306458]","[0.0063347928, 0.0076231542, 0.0124640437, 0.0124496669]","[0.0029717162, 0.0016148975, 0.0011447858, 0.0003804717, 0.0003999413, 0.0001846806, 0.0613289028]",0,0.02281256943,raw_action_units,2,96,769564,769564,true
69,eval_same_demo_teacher_forced,0.01891647652,0.01891647652,raw_action_units,0.9998741547,0.9998741547,5.422476133,"[1.0200092793, 1.0103411674, 0.9790950418, 0.9900512695]","[5.4663271904, 5.436466217, 5.3906760216, 5.3964347839]","[0.0064220862, 0.0092823505, 0.0108816428, 0.0112274289]","[0.0020569763, 0.0016348953, 0.001253008, 0.0006060504, 0.000646967, 0.0004623147, 0.0595134236]",0,0.01891647563,raw_action_units,2,96,769564,769564,true
70,train_single_demo,0.02260515839,0.02260515839,raw_action_units,0.999069949,0.999069949,5.421161175,"[1.0183187723, 1.0098627806, 0.9788708687, 0.9892271161]","[5.4634094238, 5.4358482361, 5.3908019066, 5.3945846558]","[0.0053666062, 0.0087480964, 0.0101904264, 0.0139605207]","[0.0043945513, 0.0013402671, 0.0017590622, 0.0006321532, 0.0004118747, 0.0003242109, 0.0581027679]",0,0.02260515803,raw_action_units,2,96,769564,769564,true
70,eval_same_demo_teacher_forced,0.017767728,0.017767728,raw_action_units,0.9993640582,0.9993640582,5.42067035,"[1.0174030066, 1.0114156008, 0.9777557254, 0.9908816814]","[5.4611163139, 5.4373145103, 5.3869948387, 5.3972549438]","[0.0059682257, 0.0089143347, 0.0106753483, 0.0106999865]","[0.0015419432, 0.0016294195, 0.0006427905, 0.0002549345, 0.000496397, 0.0002150547, 0.0586707741]",0,0.01776772738,raw_action_units,2,96,769564,769564,true
71,train_single_demo,0.01900252762,0.01900252762,raw_action_units,1.000213345,1.000213345,5.422931035,"[1.0184432268, 1.0126017332, 0.9777495861, 0.992058754]","[5.4639625549, 5.4400706291, 5.3871750832, 5.40051651]","[0.0053076558, 0.0072638164, 0.0096739829, 0.0095142126]","[0.0033750853, 0.0015964255, 0.0022498926, 0.0007317515, 0.0009103013, 0.0005107126, 0.0462052487]",0,0.01900252629,raw_action_units,2,96,769564,769564,true
71,eval_same_demo_teacher_forced,0.02353719746,0.02353719746,raw_action_units,1.003125747,1.003125747,5.428221067,"[1.0221135616, 1.0171000957, 0.9807426333, 0.9925465584]","[5.4713129997, 5.4471259117, 5.3914151192, 5.4030303955]","[0.0070467894, 0.0104381591, 0.0117051862, 0.0129566668]","[0.0024232841, 0.0018432451, 0.0009830706, 0.0003544872, 0.0004434183, 0.0002318658, 0.0674775243]",0,0.02353719586,raw_action_units,2,96,769564,769564,true
72,train_single_demo,0.02102912838,0.02102912838,raw_action_units,1.002757947,1.002757947,5.426738262,"[1.0216661692, 1.0169745684, 0.9817203879, 0.990670979]","[5.4694876671, 5.4458565712, 5.3927664757, 5.3988437653]","[0.0035939158, 0.0039845468, 0.0049080225, 0.0062191915]","[0.0015271194, 0.0011788172, 0.0012122447, 0.0002912489, 0.0003718408, 0.0003701857, 0.0277834758]",0,0.0210291275,raw_action_units,2,96,769564,769564,true
72,eval_same_demo_teacher_forced,0.02306009643,0.02306009643,raw_action_units,1.000032981,1.000032981,5.417223295,"[1.0176128149, 1.0155543089, 0.9843139648, 0.9826507568]","[5.4564189911, 5.4379563332, 5.3960261345, 5.3784918785]","[0.0072152405, 0.0106057459, 0.0119130099, 0.012572214]","[0.0027499173, 0.0019332236, 0.0024985424, 0.0006646574, 0.001137813, 0.0007197391, 0.0643319711]",0,0.02306009474,raw_action_units,2,96,769564,769564,true
73,train_single_demo,0.02269436605,0.02269436605,raw_action_units,1.000066638,1.000066638,5.417224248,"[1.0173169374, 1.0157996416, 0.9843121171, 0.982837975]","[5.4558768272, 5.4383101463, 5.395960331, 5.3787479401]","[0.0091212038, 0.008179809, 0.0075353999, 0.0110588809]","[0.0023471625, 0.0012373227, 0.0017105561, 0.0005195381, 0.0005680676, 0.0003541148, 0.0560799986]",0,0.02269436419,raw_action_units,2,96,769564,769564,true
73,eval_same_demo_teacher_forced,0.01684206786,0.01684206786,raw_action_units,1.002108574,1.002108574,5.422019164,"[1.0180965662, 1.0184231997, 0.985147655, 0.9867667556]","[5.4591598511, 5.4443206787, 5.3970394135, 5.387556076]","[0.0059479657, 0.0087641329, 0.0103482557, 0.0103301322]","[0.0014453535, 0.0016995906, 0.0006299104, 0.0002458624, 0.0003704398, 0.0002754254, 0.0572667606]",0,0.01684206724,raw_action_units,2,96,769564,769564,true
74,train_single_demo,0.01907659136,0.01907659136,raw_action_units,1.002711972,1.002711972,5.424500465,"[1.0182994604, 1.0187811852, 0.9857137203, 0.9880536199]","[5.4612431526, 5.446536541, 5.3986949921, 5.3915266991]","[0.0027932955, 0.0078303181, 0.0103666652, 0.0141509548]","[0.0021427805, 0.0019449176, 0.0022177529, 0.0006532741, 0.000845672, 0.000658433, 0.0530343242]",0,0.01907659074,raw_action_units,2,96,769564,769564,true
74,eval_same_demo_teacher_forced,0.0203523195,0.0203523195,raw_action_units,1.003603299,1.003603299,5.425034205,"[1.0179790258, 1.0184426308, 0.9866173863, 0.9913743138]","[5.4599914551, 5.4442925453, 5.3985171318, 5.3973350525]","[0.0068442016, 0.009666401, 0.0109871821, 0.0122317066]","[0.0021765174, 0.001855546, 0.0010125317, 0.0003028573, 0.0004104237, 0.0001697627, 0.0635989681]",0,0.02035231817,raw_action_units,2,96,769564,769564,true
75,train_single_demo,0.01972575362,0.01972575362,raw_action_units,1.002757827,1.002757827,5.422376315,"[1.016772151, 1.0177108049, 0.9865450263, 0.990003407]","[5.4564957619, 5.4416313171, 5.3978018761, 5.3935761452]","[0.0045022215, 0.0086616967, 0.0077397344, 0.0071416795]","[0.0015446282, 0.0012381561, 0.0012031761, 0.0003868548, 0.0003992477, 0.0002850028, 0.0440222658]",0,0.01972575344,raw_action_units,2,96,769564,769564,true
75,eval_same_demo_teacher_forced,0.02000975919,0.02000975919,raw_action_units,1.000198603,1.000198603,5.4134353,"[1.0143718719, 1.0165009499, 0.9864656925, 0.9834558964]","[5.446577549, 5.4345207214, 5.3955407143, 5.377102375]","[0.0064578434, 0.0095437458, 0.0108743319, 0.0114674456]","[0.0015778304, 0.0017149835, 0.0016760494, 0.0006521085, 0.0009251739, 0.000697856, 0.0598568879]",0,0.02000975893,raw_action_units,2,96,769564,769564,true
76,train_single_demo,0.01945492936,0.01945492936,raw_action_units,1.000372171,1.000372171,5.4136192,"[1.0151650906, 1.017037034, 0.9864894748, 0.9827970862]","[5.4477343559, 5.4353709221, 5.3953948021, 5.3759765625]","[0.0046952111, 0.0078613069, 0.0080582369, 0.0074077868]","[0.0017070449, 0.0016355474, 0.0020957603, 0.0003548136, 0.0005564292, 0.000298218, 0.042391628]",0,0.01945492909,raw_action_units,2,96,769564,769564,true
76,eval_same_demo_teacher_forced,0.01722000105,0.01722000105,raw_action_units,1.002917369,1.002917369,5.417568366,"[1.0198348761, 1.0211241245, 0.98549366, 0.985216856]","[5.4554824829, 5.4416828156, 5.3920340538, 5.381072998]","[0.0059879366, 0.0088660354, 0.0100949658, 0.0101268338]","[0.0014499755, 0.0016001561, 0.0006774968, 0.000332328, 0.0002505565, 0.0002484473, 0.0568236373]",0,0.01722000043,raw_action_units,2,96,769564,769564,true
77,train_single_demo,0.0179563053,0.0179563053,raw_action_units,1.003138383,1.003138383,5.417980512,"[1.0199071169, 1.0213822126, 0.9848952889, 0.9863687158]","[5.4556984901, 5.4420580864, 5.3909049034, 5.3832607269]","[0.0044825426, 0.005469216, 0.0058018751, 0.0065520327]","[0.0017862498, 0.0014572535, 0.0012596381, 0.0004493161, 0.0004342229, 0.0004438638, 0.033204373]",0,0.01795630441,raw_action_units,2,96,769564,769564,true
77,eval_same_demo_teacher_forced,0.01744596288,0.01744596288,raw_action_units,1.002466321,1.002466321,5.417094231,"[1.0170836449, 1.0209678411, 0.9828746915, 0.9889391065]","[5.4511713982, 5.4413132668, 5.3879446983, 5.3879470825]","[0.0061127297, 0.0089353183, 0.0100103198, 0.010307881]","[0.0014920511, 0.0016322316, 0.0008553952, 0.0004316221, 0.0005492292, 0.000368483, 0.0565619171]",0,0.01744596234,raw_action_units,2,96,769564,769564,true
78,train_single_demo,0.01683653146,0.01683653146,raw_action_units,1.001957178,1.001957178,5.416388512,"[1.016479373, 1.0200643539, 0.9830355644, 0.9882493615]","[5.4501991272, 5.4400315285, 5.388671875, 5.3866505623]","[0.0068201995, 0.008608182, 0.0071453061, 0.0062708012]","[0.0015650266, 0.001354996, 0.001102819, 0.000236698, 0.000282176, 0.0004366647, 0.0454994738]",0,0.0168365304,raw_action_units,2,96,769564,769564,true
78,eval_same_demo_teacher_forced,0.01998265833,0.01998265833,raw_action_units,0.9997953971,0.9997953971,5.414759318,"[1.0138441324, 1.0162415504, 0.9851853251, 0.9839105606]","[5.447031498, 5.4367899895, 5.3956818581, 5.3795342445]","[0.0060561448, 0.0089054275, 0.0100746341, 0.0102238851]","[0.0016192474, 0.0015925756, 0.0007567243, 0.0002527127, 0.0004643437, 0.0004149635, 0.0566045903]",0,0.01998265797,raw_action_units,2,96,769564,769564,true
79,train_single_demo,0.01921932399,0.01921932399,raw_action_units,1.000209649,1.000209649,5.415784836,"[1.0147668123, 1.0161925554, 0.9856573939, 0.9842218757]","[5.4489312172, 5.4372496605, 5.3965334892, 5.3804244995]","[0.0029054207, 0.0080562467, 0.0093828393, 0.0092841834]","[0.002512855, 0.0013371459, 0.0013803331, 0.0003474952, 0.0004945646, 0.0004497919, 0.0453280173]",0,0.01921932328,raw_action_units,2,96,769564,769564,true
79,eval_same_demo_teacher_forced,0.01670848951,0.01670848951,raw_action_units,1.003329277,1.003329277,5.421140671,"[1.0205835104, 1.0177301168, 0.9863964915, 0.9886068702]","[5.4591231346, 5.4400405884, 5.3958187103, 5.3895783424]","[0.0062044915, 0.0087704789, 0.0099855559, 0.010141545]","[0.0015385152, 0.0016004402, 0.0006448389, 0.0002872049, 0.0003009005, 0.0002982975, 0.0567584224]",0,0.01670848898,raw_action_units,2,96,769564,769564,true
80,train_single_demo,0.01792876174,0.01792876174,raw_action_units,1.003550609,1.003550609,5.421277523,"[1.0207607746, 1.0180555582, 0.9858406186, 0.9895455837]","[5.4591917992, 5.4401202202, 5.3944277763, 5.3913712502]","[0.0073711849, 0.0104523273, 0.0095760515, 0.0077678873]","[0.0017251684, 0.0013653877, 0.0008446285, 0.0002463162, 0.0003300427, 0.0003155543, 0.0567159355]",0,0.01792876068,raw_action_units,2,96,769564,769564,true
80,eval_same_demo_teacher_forced,0.01685153569,0.01685153569,raw_action_units,1.002234538,1.002234538,5.415194829,"[1.0177087784, 1.0191086531, 0.9824593663, 0.9896612167]","[5.4496898651, 5.4366226196, 5.3858947754, 5.3885703087]","[0.0060682185, 0.0087842271, 0.0097404988, 0.0098511893]","[0.0018038236, 0.0016639261, 0.0010890344, 0.0004256723, 0.0005642022, 0.0004620434, 0.0542685278]",0,0.01685153445,raw_action_units,2,96,769564,769564,true
81,train_single_demo,0.01722892871,0.01722892871,raw_action_units,1.001637439,1.001637439,5.414044698,"[1.0164877176, 1.0188307762, 0.9825689197, 0.9886625409]","[5.4474768639, 5.4359641075, 5.3862819672, 5.3864555359]","[0.0094040623, 0.009684803, 0.0096829804, 0.0090254871]","[0.0014971307, 0.001290267, 0.0011471503, 0.0003552086, 0.0003060226, 0.0003100174, 0.0612395406]",0,0.01722892764,raw_action_units,2,96,769564,769564,true
81,eval_same_demo_teacher_forced,0.01754744103,0.01754744103,raw_action_units,1.001368165,1.001368165,5.413120747,"[1.01664114, 1.0175663233, 0.9846367836, 0.9866283536]","[5.4474663734, 5.4336638451, 5.390247345, 5.3811058998]","[0.0062152892, 0.0090673221, 0.0098230885, 0.0095447376]","[0.0015084617, 0.0015611866, 0.0007693454, 0.0002979922, 0.0003677412, 0.0003033422, 0.0558301955]",0,0.01754744067,raw_action_units,2,96,769564,769564,true
82,train_single_demo,0.01720474691,0.01720474691,raw_action_units,1.002099514,1.002099514,5.415214856,"[1.0181301832, 1.0172981024, 0.985624969, 0.987344563]","[5.4509758949, 5.4344749451, 5.3922505379, 5.3831572533]","[0.0022984252, 0.0059794732, 0.006878918, 0.005139261]","[0.0014226381, 0.0010515886, 0.0015707059, 0.0002564837, 0.0005130356, 0.0003755699, 0.0303281099]",0,0.0172047466,raw_action_units,2,96,769564,769564,true
82,eval_same_demo_teacher_forced,0.01682437335,0.01682437335,raw_action_units,1.004861355,1.004861355,5.422938347,"[1.022567749, 1.017429471, 0.9871528745, 0.9922952652]","[5.4619650841, 5.4389281273, 5.3957686424, 5.3950915337]","[0.0060199108, 0.0087263603, 0.0094367974, 0.0098447502]","[0.0015848352, 0.0014760593, 0.0008525388, 0.0002392571, 0.0003095829, 0.0003676989, 0.0547187068]",0,0.01682437247,raw_action_units,2,96,769564,769564,true
83,train_single_demo,0.01674303102,0.01674303102,raw_action_units,1.004391233,1.004391233,5.421841621,"[1.0215557814, 1.0173951387, 0.9862568974, 0.9923570752]","[5.4596953392, 5.438595295, 5.3940868378, 5.3949885368]","[0.004885749, 0.0063444315, 0.0069637806, 0.0077145868]","[0.0012428997, 0.0011149879, 0.0012755335, 0.0003147361, 0.0005995018, 0.0002235029, 0.0405687951]",0,0.01674303058,raw_action_units,2,96,769564,769564,true
