epoch,split,total_loss,action_loss,action_loss_units,future_loss,future_latent_cosine_error,future_latent_mse,future_latent_cosine_error_by_horizon,future_latent_mse_by_horizon,action_mse_by_horizon,action_mse_by_dimension,spike_loss,action_mse,action_mse_units,steps,samples,parameter_count,trainable_parameter_count,lower_is_better
26,train,0.01858021049,0.01858021049,raw_action_units,1.001745848,1.001745848,5.446775885,"[1.0236743689, 1.0231579542, 0.986420095, 0.9737315178]","[5.4862580299, 5.4839172363, 5.4226837158, 5.3942456245]","[0.0094451793, 0.0157861449, 0.0216433518, 0.027375998]","[0.0101562943, 0.0061839451, 0.0106800115, 0.0003807298, 0.0009296485, 0.0004832165, 0.1011247709]",0,0.0185802105,raw_action_units,1315,42067,769564,769564,true
26,val,0.02045858502,0.02045858502,raw_action_units,1.004997181,1.004997181,5.489467606,"[1.0355174541, 1.0185246468, 0.9737597704, 0.9921870232]","[5.5414495468, 5.5142478943, 5.4353671074, 5.4668068886]","[0.0097024133, 0.0171765089, 0.0234234445, 0.0311938748]","[0.0108565809, 0.0087249801, 0.0089558586, 0.0002522302, 0.0009489429, 0.0004799386, 0.1123998836]",0,0.02045858497,raw_action_units,190,6073,769564,769564,true
27,train,0.01851139823,0.01851139823,raw_action_units,1.001190668,1.001190668,5.445767436,"[1.0240188837, 1.0214124918, 0.9862372875, 0.9730949998]","[5.4865803719, 5.4811606407, 5.4223179817, 5.3930006027]","[0.0094484985, 0.0156995989, 0.0215687342, 0.027290348]","[0.0101823118, 0.0062176473, 0.0106462613, 0.0003857691, 0.0009561202, 0.0004732804, 0.1006511226]",0,0.01851139822,raw_action_units,1315,42067,769564,769564,true
27,val,0.0208281594,0.0208281594,raw_action_units,1.008089949,1.008089949,5.484429332,"[1.0383220911, 1.014932394, 0.9846683741, 0.9944371581]","[5.537168026, 5.4957318306, 5.4455485344, 5.4592704773]","[0.0096207857, 0.016753044, 0.0244104322, 0.032133434]","[0.0128991855, 0.0075243828, 0.0103103286, 0.0003288718, 0.0009712388, 0.0004410042, 0.1126309708]",0,0.02082815949,raw_action_units,190,6073,769564,769564,true
28,train,0.01837711478,0.01837711478,raw_action_units,1.001239771,1.001239771,5.448120683,"[1.0220359564, 1.0210003853, 0.985373795, 0.9765510559]","[5.4859724045, 5.4831466675, 5.4222502708, 5.4011149406]","[0.0094039086, 0.0156165678, 0.0213721395, 0.0270360541]","[0.010030142, 0.0061825225, 0.0105552077, 0.0003806093, 0.0009542481, 0.0004626099, 0.0999349356]",0,0.01837711477,raw_action_units,1315,42067,769564,769564,true
28,val,0.01964707085,0.01964707085,raw_action_units,1.006092696,1.006092696,5.493207753,"[1.0365649462, 1.0125797987, 0.9901863933, 0.9850391746]","[5.5459527969, 5.5049462318, 5.4674582481, 5.454474926]","[0.0088335378, 0.0159648675, 0.0232833438, 0.0301910229]","[0.0097035281, 0.0065751877, 0.0085873371, 0.0002751694, 0.0008837795, 0.0004101966, 0.1105421782]",0,0.01964707087,raw_action_units,190,6073,769564,769564,true
29,train,0.01821126701,0.01821126701,raw_action_units,1.000309836,1.000309836,5.446849001,"[1.0225869417, 1.0193526745, 0.9837145209, 0.9755858183]","[5.4873366356, 5.480884552, 5.4198107719, 5.3993601799]","[0.0093194433, 0.0154416105, 0.0212466903, 0.0268050116]","[0.0099807205, 0.0061366195, 0.0104940273, 0.0003795227, 0.0009425524, 0.0004642887, 0.0990246385]",0,0.01821126701,raw_action_units,1315,42067,769564,769564,true
29,val,0.01972948092,0.01972948092,raw_action_units,1.008534464,1.008534464,5.493712311,"[1.0374609232, 1.0164276361, 0.983726263, 0.9965233207]","[5.5452232361, 5.5082368851, 5.4520654678, 5.4693236351]","[0.0091992561, 0.0160252918, 0.0232861787, 0.0300769825]","[0.010350815, 0.0068243621, 0.0100825736, 0.0003906714, 0.000808414, 0.0004119145, 0.1086597219]",0,0.01972948094,raw_action_units,190,6073,769564,769564,true
30,train,0.01822677829,0.01822677829,raw_action_units,0.9996627712,0.9996627712,5.445622771,"[1.0202982426, 1.0176663399, 0.9833562374, 0.9773306847]","[5.4834938049, 5.4775247574, 5.4191627502, 5.4023022652]","[0.0093194107, 0.0154641774, 0.0212030541, 0.0268773623]","[0.0098827342, 0.00615332, 0.010466448, 0.0003833971, 0.0009262664, 0.0004647034, 0.0992351845]",0,0.01822677831,raw_action_units,1315,42067,769564,769564,true
30,val,0.02021286079,0.02021286079,raw_action_units,1.007836712,1.007836712,5.494570685,"[1.034735322, 1.0112421513, 0.9834198356, 1.0019494295]","[5.539937973, 5.5007128716, 5.4562039375, 5.4814291]","[0.0095758894, 0.0167966466, 0.0238184799, 0.0303165112]","[0.0096328603, 0.0071968436, 0.0084740315, 0.0003186324, 0.0008651552, 0.0004458048, 0.1139548272]",0,0.02021286093,raw_action_units,190,6073,769564,769564,true
31,train,0.01803555866,0.01803555866,raw_action_units,0.9990772311,0.9990772311,5.444727582,"[1.0190253258, 1.0161980391, 0.9830314517, 0.9780566096]","[5.4812445641, 5.4753813744, 5.4188580513, 5.4034247398]","[0.0092967013, 0.0152968578, 0.0209400393, 0.0265449341]","[0.0100672431, 0.0060870536, 0.0103912326, 0.0003728266, 0.0009062008, 0.000458523, 0.0978542566]",0,0.01803555867,raw_action_units,1315,42067,769564,769564,true
31,val,0.02038655229,0.02038655229,raw_action_units,1.009735046,1.009735046,5.495903285,"[1.0335118771, 1.012206316, 0.9921542406, 1.0010675192]","[5.5356693268, 5.5011372566, 5.4680089951, 5.4787955284]","[0.0097964145, 0.0168649554, 0.0241397191, 0.0304223727]","[0.0116599621, 0.0070712836, 0.008912432, 0.0004448649, 0.0008936079, 0.0004143495, 0.1127445772]",0,0.02038655227,raw_action_units,190,6073,769564,769564,true
32,train,0.01790582146,0.01790582146,raw_action_units,0.9984534265,0.9984534265,5.444905521,"[1.0198104382, 1.013613224, 0.9827926755, 0.9775987267]","[5.4845604897, 5.4723482132, 5.4192733765, 5.4034428596]","[0.0092660375, 0.0151923271, 0.0207497943, 0.0263414569]","[0.0098970858, 0.0060619656, 0.010349921, 0.0003723975, 0.0009147531, 0.0004508228, 0.0971649438]",0,0.01790582144,raw_action_units,1315,42067,769564,769564,true
32,val,0.01891400013,0.01891400013,raw_action_units,1.009855308,1.009855308,5.496452127,"[1.0350164175, 1.0133268833, 0.9907484651, 1.0003293753]","[5.539645195, 5.5023841858, 5.466293335, 5.4774847031]","[0.0088615632, 0.015472088, 0.0221289303, 0.0288303196]","[0.0088026877, 0.0065121725, 0.0089212535, 0.0002272011, 0.0008223986, 0.0004181688, 0.1060586795]",0,0.01891400015,raw_action_units,190,6073,769564,769564,true
33,train,0.0177389555,0.0177389555,raw_action_units,0.9979755976,0.9979755976,5.444133034,"[1.0198379755, 1.0109231472, 0.9820637703, 0.9790804386]","[5.4843773842, 5.4677276611, 5.4179501534, 5.4064860344]","[0.0092178117, 0.0150811998, 0.0205298103, 0.0260301866]","[0.0098350337, 0.0060356962, 0.0103257718, 0.0003757727, 0.0009412169, 0.0004598307, 0.0960299]",0,0.0177389555,raw_action_units,1315,42067,769564,769564,true
33,val,0.02073733054,0.02073733054,raw_action_units,1.001872127,1.001872127,5.471034235,"[1.0363639593, 0.9997732639, 0.9889699221, 0.9823814034]","[5.5295534134, 5.4665107727, 5.4534440041, 5.4346299171]","[0.0093049007, 0.0167621858, 0.0248821229, 0.0317287371]","[0.0094841057, 0.0066377008, 0.0092827473, 0.0002881847, 0.0007743226, 0.0003648716, 0.1178544611]",0,0.02073733048,raw_action_units,190,6073,769564,769564,true
34,train,0.01757572947,0.01757572947,raw_action_units,0.997568178,0.997568178,5.442483964,"[1.0180037022, 1.0090107918, 0.9843648076, 0.9788941741]","[5.4796433449, 5.4630198479, 5.4216804504, 5.4055943489]","[0.0091593396, 0.0149055533, 0.0203691851, 0.0258265231]","[0.0097284671, 0.0060061156, 0.0102090985, 0.0003669073, 0.0008745097, 0.0004494429, 0.0953214616]",0,0.01757572948,raw_action_units,1315,42067,769564,769564,true
34,val,0.01970163292,0.01970163292,raw_action_units,1.005496002,1.005496001,5.487148567,"[1.0293207169, 0.9981434941, 0.9884077907, 1.0061122179]","[5.5285978317, 5.4738621712, 5.4605798721, 5.4855508804]","[0.0095185908, 0.0163450185, 0.0230916832, 0.0294789169]","[0.0106838709, 0.0080393422, 0.0095209256, 0.0002539132, 0.000900426, 0.0005580318, 0.1073033139]",0,0.01970163296,raw_action_units,190,6073,769564,769564,true
35,train,0.01757939621,0.01757939621,raw_action_units,0.9960349247,0.9960349247,5.43987713,"[1.015909791, 1.0082806349, 0.9809114933, 0.9790389538]","[5.4768052101, 5.4617462158, 5.4150424004, 5.4059104919]","[0.0091004772, 0.0149295861, 0.0203707106, 0.0258837137]","[0.0096764201, 0.0060348678, 0.0102762925, 0.000364946, 0.0008694906, 0.0004397446, 0.0953360721]",0,0.01757939621,raw_action_units,1315,42067,769564,769564,true
35,val,0.019154807,0.019154807,raw_action_units,1.002339312,1.002339312,5.470850213,"[1.0385160446, 1.0072966814, 0.9778752923, 0.9856690764]","[5.5318965912, 5.4770579338, 5.4358210564, 5.4386258125]","[0.0095591387, 0.0157193262, 0.0221992936, 0.0287634749]","[0.0090188002, 0.0082060406, 0.0085908053, 0.0002938933, 0.0008232647, 0.000422874, 0.1060664877]",0,0.01915480699,raw_action_units,190,6073,769564,769564,true
36,train,0.01736789125,0.01736789125,raw_action_units,0.9955045685,0.9955045685,5.438013197,"[1.0163127184, 1.0062681437, 0.9800003767, 0.9794371128]","[5.4763998985, 5.4569673538, 5.4126214981, 5.4060578346]","[0.0090822829, 0.0147317247, 0.0200742688, 0.0255014151]","[0.0096890219, 0.0059917495, 0.010142345, 0.0003610252, 0.0008708987, 0.0004470618, 0.0939297527]",0,0.01736789123,raw_action_units,1315,42067,769564,769564,true
36,val,0.01913400032,0.01913400032,raw_action_units,1.001642468,1.001642468,5.471409298,"[1.0331765413, 1.0032035112, 0.9796490669, 0.9905406833]","[5.5225138664, 5.4738821983, 5.4408698082, 5.4483742714]","[0.0089170039, 0.0157605931, 0.0224157795, 0.0290468503]","[0.011369464, 0.0070153745, 0.0093908422, 0.0002522588, 0.0008661489, 0.0004269664, 0.1039242893]",0,0.01913400023,raw_action_units,190,6073,769564,769564,true
37,train,0.01731646798,0.01731646798,raw_action_units,0.9951543461,0.9951543461,5.436357537,"[1.0172435045, 1.006046176, 0.9784980416, 0.9788316488]","[5.4763121605, 5.4560370445, 5.4093847275, 5.4036931992]","[0.0090475921, 0.0146953948, 0.0200489517, 0.0253917221]","[0.0097104823, 0.0059788106, 0.0101708909, 0.0003708368, 0.0008860634, 0.0004429926, 0.0935112685]",0,0.01731646797,raw_action_units,1315,42067,769564,769564,true
37,val,0.01997622296,0.01997622296,raw_action_units,1.00339579,1.00339579,5.476329729,"[1.0294992924, 0.9991858602, 0.9852368832, 0.9996608496]","[5.5203752518, 5.4697709084, 5.45054245, 5.4646286964]","[0.0096277101, 0.0162322745, 0.0232743267, 0.0304104295]","[0.0104630217, 0.0071492544, 0.0096556712, 0.0003016956, 0.0008494972, 0.0004047242, 0.1103794426]",0,0.01997622306,raw_action_units,190,6073,769564,769564,true
38,train,0.01721559468,0.01721559468,raw_action_units,0.9948911303,0.9948911303,5.436318546,"[1.0171800852, 1.0023753643, 0.9796696305, 0.9803400636]","[5.4768681526, 5.449842453, 5.4110865593, 5.4074707031]","[0.0090841809, 0.0147221712, 0.0199214071, 0.0250834692]","[0.0095758084, 0.0059205783, 0.0100855129, 0.000363828, 0.0008843828, 0.0004467766, 0.0931427777]",0,0.01721559467,raw_action_units,1315,42067,769564,769564,true
38,val,0.01985091226,0.01985091226,raw_action_units,0.9953427225,0.9953427226,5.464795411,"[1.0306156874, 0.9916055799, 0.9719746709, 0.9871753454]","[5.5256953239, 5.4557542801, 5.4309053421, 5.446826458]","[0.0090493038, 0.0159324408, 0.0235260781, 0.0305937268]","[0.0096535934, 0.0071893055, 0.0105677368, 0.0003028282, 0.0008513956, 0.0003844734, 0.109478347]",0,0.0198509122,raw_action_units,190,6073,769564,769564,true
39,train,0.01695483046,0.01695483046,raw_action_units,0.9942337709,0.9942337709,5.434282579,"[1.0164377689, 1.0015667677, 0.9785382152, 0.980393827]","[5.4747581482, 5.4473128319, 5.4085011482, 5.4065594673]","[0.0089690499, 0.0143517433, 0.0196119454, 0.024860248]","[0.0095217535, 0.0059502656, 0.0101635261, 0.0003661114, 0.0008767623, 0.0004426856, 0.0913166702]",0,0.01695483046,raw_action_units,1315,42067,769564,769564,true
39,val,0.01937910549,0.01937910549,raw_action_units,0.9978017823,0.9978017824,5.471607145,"[1.035307765, 0.9950913191, 0.9694760442, 0.9913319945]","[5.538131237, 5.4640202522, 5.4255208969, 5.4587578773]","[0.0090087494, 0.0158209205, 0.0227475036, 0.0295639411]","[0.0097296853, 0.0070079085, 0.0088069411, 0.0002463568, 0.0008822149, 0.0003789604, 0.1079448387]",0,0.01937910556,raw_action_units,190,6073,769564,769564,true
40,train,0.01693104678,0.01693104678,raw_action_units,0.9934352428,0.9934352428,5.433095439,"[1.0167044401, 0.9991882443, 0.9781966805, 0.9796533585]","[5.4755592346, 5.4430785179, 5.4080367088, 5.4057035446]","[0.0090084765, 0.0143799912, 0.0194917656, 0.0247634482]","[0.0095354887, 0.005930841, 0.0099815298, 0.0003624703, 0.0008750617, 0.000441123, 0.0912499502]",0,0.01693104676,raw_action_units,1315,42067,769564,769564,true
40,val,0.01979248191,0.01979248191,raw_action_units,0.9980365666,0.9980365666,5.462260108,"[1.0357043743, 0.9961027503, 0.9707354307, 0.9896030426]","[5.5251002312, 5.4572529793, 5.4222679138, 5.4444169998]","[0.0091810115, 0.0160782374, 0.0233543925, 0.0302199684]","[0.0097612282, 0.0070097661, 0.0096732182, 0.0002542069, 0.0009070197, 0.0004342101, 0.1099191532]",0,0.0197924819,raw_action_units,190,6073,769564,769564,true
41,train,0.01684214313,0.01684214313,raw_action_units,0.991120625,0.991120625,5.426690397,"[1.0156440735, 0.9942266345, 0.976695776, 0.9779160619]","[5.4711818695, 5.4319787025, 5.4034042358, 5.4001932144]","[0.009004226, 0.0143797779, 0.0193813145, 0.024558764]","[0.0095831007, 0.0059772911, 0.0100580463, 0.0003648884, 0.0008775798, 0.0004406667, 0.0905155316]",0,0.01684214311,raw_action_units,1315,42067,769564,769564,true
41,val,0.02074626769,0.02074626769,raw_action_units,0.9925310808,0.9925310809,5.451536008,"[1.0320913792, 0.9817923903, 0.9759252071, 0.9803155065]","[5.5194172859, 5.4315929413, 5.4298233986, 5.4253115654]","[0.0095261401, 0.0169122387, 0.0247688405, 0.0314341635]","[0.0103666764, 0.0070390133, 0.0084953373, 0.0002393511, 0.0010863947, 0.0003717708, 0.1170238927]",0,0.02074626765,raw_action_units,190,6073,769564,769564,true
42,train,0.01653299855,0.01653299855,raw_action_units,0.9893246642,0.9893246642,5.424968623,"[1.0155528784, 0.9917809963, 0.9748867154, 0.9750812054]","[5.473274231, 5.4288215637, 5.4013118744, 5.3964595795]","[0.0088957567, 0.014055063, 0.01900905, 0.0241537392]","[0.0094594248, 0.0058326414, 0.0099510718, 0.0003660812, 0.0008708046, 0.0004321562, 0.0887866691]",0,0.01653299853,raw_action_units,1315,42067,769564,769564,true
42,val,0.02337742005,0.02337742005,raw_action_units,0.9954770483,0.9954770483,5.468956005,"[1.0319555998, 0.9805752635, 0.9761574864, 0.9932195544]","[5.5334634781, 5.4405655861, 5.4402656555, 5.4615287781]","[0.0106774848, 0.0189035758, 0.0269633122, 0.0365959294]","[0.0105800126, 0.0070939162, 0.0118743302, 0.0003251479, 0.0010184456, 0.000403958, 0.1316997111]",0,0.02337742006,raw_action_units,190,6073,769564,769564,true
43,train,0.01653762399,0.01653762399,raw_action_units,0.9897216222,0.9897216222,5.425443267,"[1.0154976845, 0.9915368557, 0.9755384922, 0.9763125181]","[5.4732017517, 5.4278821945, 5.401863575, 5.3988261223]","[0.0088763265, 0.0140870223, 0.0190323908, 0.0241166484]","[0.0094952034, 0.0059033404, 0.0099640265, 0.0003641303, 0.0008523764, 0.0004340318, 0.0886835158]",0,0.016537624,raw_action_units,1315,42067,769564,769564,true
43,val,0.01967455422,0.01967455422,raw_action_units,0.9924878862,0.9924878862,5.4555522,"[1.0261244774, 0.98612535, 0.9738832116, 0.9838196039]","[5.5125112534, 5.4430751801, 5.4301428795, 5.4364819527]","[0.0093788719, 0.0161932819, 0.0229641441, 0.0297572017]","[0.0094514629, 0.0071559832, 0.010073592, 0.0002350058, 0.0009189324, 0.0004070598, 0.10877157]",0,0.01967455415,raw_action_units,190,6073,769564,769564,true
44,train,0.01637742873,0.01637742873,raw_action_units,0.9893058425,0.9893058425,5.425047118,"[1.014680028, 0.9911237359, 0.9755733609, 0.9758443236]","[5.4722089767, 5.4272847176, 5.4023928642, 5.3983016014]","[0.0088406205, 0.0139186271, 0.0187912565, 0.0239311662]","[0.0094286557, 0.0058094384, 0.0098707294, 0.0003560297, 0.0008468911, 0.0004297636, 0.0878513753]",0,0.01637742873,raw_action_units,1315,42067,769564,769564,true
44,val,0.02100368052,0.02100368052,raw_action_units,0.995700023,0.9957000231,5.463450725,"[1.0332353115, 0.9870706201, 0.9770814776, 0.9854124188]","[5.5272860527, 5.4476366043, 5.4373192787, 5.4415626526]","[0.0095221708, 0.0171504878, 0.0247958861, 0.0322279893]","[0.00898958, 0.0070054643, 0.0091322139, 0.0002657567, 0.0008656518, 0.0004020332, 0.1198082417]",0,0.02100368061,raw_action_units,190,6073,769564,769564,true
45,train,0.01627093876,0.01627093876,raw_action_units,0.9887230605,0.9887230604,5.42471074,"[1.0136569738, 0.9903825521, 0.9752885699, 0.9755632281]","[5.4709773064, 5.4270038605, 5.4023656845, 5.3984932899]","[0.0088168671, 0.0138688656, 0.0186111908, 0.0237608496]","[0.0093816286, 0.0058592204, 0.0098539991, 0.0003579075, 0.000856292, 0.0004296759, 0.0871123448]",0,0.01627093874,raw_action_units,1315,42067,769564,769564,true
45,val,0.02011188839,0.02011188839,raw_action_units,0.9967778031,0.9967778032,5.458030149,"[1.0320476294, 0.9941804409, 0.9746901989, 0.9861934781]","[5.5169558525, 5.4502639771, 5.4275875092, 5.4373106956]","[0.0094012506, 0.0164915845, 0.0235785302, 0.0305600651]","[0.0107963821, 0.0071343933, 0.011261032, 0.0002891906, 0.0013070407, 0.0004005474, 0.1088664681]",0,0.02011188837,raw_action_units,190,6073,769564,769564,true
46,train,0.01602908578,0.01602908578,raw_action_units,0.9886419729,0.9886419729,5.423679919,"[1.0126672983, 0.9902617931, 0.9757031798, 0.9759340286]","[5.4685049057, 5.4256601334, 5.4024028778, 5.3981533051]","[0.0087255621, 0.0136969816, 0.018328907, 0.0233449247]","[0.009347708, 0.0058061481, 0.0098733436, 0.0003598568, 0.0008627737, 0.0004308291, 0.0854880065]",0,0.01602908577,raw_action_units,1315,42067,769564,769564,true
46,val,0.0194649427,0.0194649427,raw_action_units,0.9948913484,0.9948913484,5.466578197,"[1.0368773937, 0.9850022793, 0.9760416746, 0.9816437364]","[5.5394539833, 5.4458785057, 5.440097332, 5.4408793449]","[0.0088473931, 0.0157578737, 0.0228368044, 0.0300734695]","[0.0091406871, 0.0079775611, 0.0088563235, 0.0002700667, 0.0008531926, 0.0003855449, 0.1081688181]",0,0.01946494275,raw_action_units,190,6073,769564,769564,true
47,train,0.01590589588,0.01590589588,raw_action_units,0.9887706257,0.9887706257,5.423775234,"[1.0136899948, 0.9892017245, 0.9768850207, 0.9753061533]","[5.469950676, 5.4234662056, 5.4045715332, 5.3971114159]","[0.0087156259, 0.01357101, 0.0182075799, 0.0230683517]","[0.0092778532, 0.0058047236, 0.0097431326, 0.0003557034, 0.0008428933, 0.0004233407, 0.0847868025]",0,0.01590589587,raw_action_units,1315,42067,769564,769564,true
47,val,0.01980512224,0.01980512224,raw_action_units,0.9968233216,0.9968233217,5.469654012,"[1.0338078737, 0.9851041436, 0.9818732142, 0.9865077138]","[5.5344777107, 5.4445333481, 5.4501519203, 5.4494504929]","[0.0091600241, 0.0163412653, 0.0231764298, 0.0302401315]","[0.00990499, 0.0070863413, 0.0091333343, 0.0002701741, 0.0008390379, 0.0004311596, 0.11044126]",0,0.01980512226,raw_action_units,190,6073,769564,769564,true
48,train,0.01576684774,0.01576684774,raw_action_units,0.9890279004,0.9890279004,5.422914645,"[1.0134507418, 0.9887549281, 0.9770033956, 0.9769026637]","[5.4686803818, 5.4210486412, 5.4032568932, 5.3986744881]","[0.008655359, 0.0134680234, 0.0179743394, 0.0229126327]","[0.0092779156, 0.0058060102, 0.0096939495, 0.0003589912, 0.00085055, 0.0004396346, 0.0838410929]",0,0.01576684774,raw_action_units,1315,42067,769564,769564,true
48,val,0.02029830498,0.02029830498,raw_action_units,0.9969357674,0.9969357673,5.464262813,"[1.0337283611, 0.9842134714, 0.9754840136, 0.9943166971]","[5.5294446945, 5.4379310608, 5.4330787659, 5.456597805]","[0.00964789, 0.0161202457, 0.0235792343, 0.0314893946]","[0.0107305394, 0.0074088005, 0.0115031684, 0.0002775964, 0.0010289334, 0.0004147142, 0.1101006046]",0,0.02029830497,raw_action_units,190,6073,769564,769564,true
49,train,0.01557817635,0.01557817635,raw_action_units,0.9896522788,0.9896522788,5.42474787,"[1.0141289234, 0.988914609, 0.9775656462, 0.9779990911]","[5.4706764221, 5.4220933914, 5.4047207832, 5.4015045166]","[0.0086000105, 0.0132372929, 0.0177427307, 0.0227033217]","[0.009183215, 0.0057724142, 0.0097222244, 0.0003578924, 0.0008506228, 0.0004358786, 0.0826735646]",0,0.01557817638,raw_action_units,1315,42067,769564,769564,true
49,val,0.02006687377,0.02006687377,raw_action_units,0.9973773167,0.9973773168,5.47067714,"[1.0333168507, 0.9882906675, 0.9801534414, 0.9877480268]","[5.5312867165, 5.4508743286, 5.449845314, 5.4507045746]","[0.009080545, 0.0162770245, 0.0234055128, 0.0310294759]","[0.0110143898, 0.0073376377, 0.0093438365, 0.0002630231, 0.0008875261, 0.0003957966, 0.1103947461]",0,0.02006687376,raw_action_units,190,6073,769564,769564,true
50,train,0.01547379759,0.01547379759,raw_action_units,0.98979974,0.98979974,5.42467199,"[1.0144902468, 0.9890637398, 0.9780051112, 0.9776405096]","[5.4707808495, 5.4220433235, 5.4051423073, 5.4007291794]","[0.0086131329, 0.0131797576, 0.0175507497, 0.0225371365]","[0.009239628, 0.0057132184, 0.0095657399, 0.0003540016, 0.0008511593, 0.0004311367, 0.0821364895]",0,0.01547379758,raw_action_units,1315,42067,769564,769564,true
50,val,0.019854158,0.019854158,raw_action_units,0.9977506489,0.997750649,5.46865158,"[1.037981391, 0.985108912, 0.9797537923, 0.9881585836]","[5.5379548073, 5.4425172806, 5.4455242157, 5.448615551]","[0.009333415, 0.016231088, 0.0232194643, 0.0302298479]","[0.0092124529, 0.0075577879, 0.009501637, 0.0004013402, 0.0008656935, 0.0004163583, 0.1103188992]",0,0.01985415801,raw_action_units,190,6073,769564,769564,true
51,train,0.01517728412,0.01517728412,raw_action_units,0.9896538184,0.9896538184,5.425130497,"[1.0144526958, 0.9881687164, 0.9777109623, 0.9782861471]","[5.4719176292, 5.4210672379, 5.4052577019, 5.4022741318]","[0.0085551124, 0.0129553713, 0.0171927381, 0.0219586249]","[0.009139549, 0.0057607316, 0.0096072135, 0.0003589496, 0.0008343153, 0.0004287249, 0.0800287649]",0,0.01517728413,raw_action_units,1315,42067,769564,769564,true
51,val,0.02040092576,0.02040092576,raw_action_units,0.9972233018,0.9972233018,5.463713165,"[1.0355796814, 0.9859518409, 0.9803799987, 0.9869813919]","[5.5299372673, 5.4404830933, 5.4426488876, 5.4417791367]","[0.0092111537, 0.016686717, 0.0237946976, 0.0315119289]","[0.0095997779, 0.0074786362, 0.0101088053, 0.0002807546, 0.0009073352, 0.0004068499, 0.1133256927]",0,0.02040092573,raw_action_units,190,6073,769564,769564,true
52,train,0.01511192071,0.01511192071,raw_action_units,0.98981734,0.98981734,5.424232039,"[1.014410615, 0.9880625606, 0.9791543484, 0.9776409268]","[5.4703865051, 5.4197592735, 5.406463623, 5.4003162384]","[0.0085118953, 0.0129131684, 0.0170474593, 0.0219394378]","[0.0091797924, 0.0057564415, 0.0095871361, 0.0003618107, 0.0008473375, 0.000428916, 0.0795595273]",0,0.01511192071,raw_action_units,1315,42067,769564,769564,true
52,val,0.01987564308,0.01987564308,raw_action_units,0.9973700159,0.9973700159,5.469812733,"[1.0301970243, 0.9852100611, 0.9844011068, 0.9896719456]","[5.5264372826, 5.4466133118, 5.4542384148, 5.4519619942]","[0.0090236515, 0.0160008147, 0.023452336, 0.0307311639]","[0.009307391, 0.0072820461, 0.0092860749, 0.0003222411, 0.0009004909, 0.0003992854, 0.1111164466]",0,0.01987564302,raw_action_units,190,6073,769564,769564,true
53,train,0.01492033764,0.01492033764,raw_action_units,0.9890666145,0.9890666145,5.423422657,"[1.0131607056, 0.9883490205, 0.9776225686, 0.9771353602]","[5.4690637589, 5.4208235741, 5.4041924477, 5.3996081352]","[0.0084920507, 0.0126981959, 0.0168839451, 0.0215837751]","[0.0091235843, 0.0056971461, 0.0094481967, 0.000360399, 0.0008422013, 0.0004268687, 0.0785030127]",0,0.01492033765,raw_action_units,1315,42067,769564,769564,true
53,val,0.02036208424,0.02036208424,raw_action_units,0.995010805,0.995010805,5.466919832,"[1.0364142656, 0.984621644, 0.9793474078, 0.9796606302]","[5.5408115387, 5.4443035126, 5.4449014664, 5.4376626015]","[0.0102269668, 0.0168477315, 0.0234330408, 0.0306114852]","[0.0104287853, 0.0075227716, 0.0105619123, 0.0002896122, 0.0009221903, 0.0003959725, 0.1118374243]",0,0.02036208423,raw_action_units,190,6073,769564,769564,true
54,train,0.01490615572,0.01490615572,raw_action_units,0.9892213199,0.9892213199,5.422246499,"[1.0135806799, 0.9873366952, 0.9786761999, 0.9772923589]","[5.4680695534, 5.41751194, 5.4046216011, 5.3987936974]","[0.0083595132, 0.0126479752, 0.0168647505, 0.0217091665]","[0.0090585817, 0.0057088244, 0.0094987527, 0.0003633979, 0.0008427145, 0.000431894, 0.0783632994]",0,0.01490615572,raw_action_units,1315,42067,769564,769564,true
54,val,0.02197738294,0.02197738294,raw_action_units,0.9995423589,0.9995423588,5.463596652,"[1.0364009142, 0.9812794328, 0.9851331115, 0.9953560829]","[5.5268626213, 5.4288511276, 5.4455685616, 5.453104496]","[0.0099879932, 0.0170790944, 0.0255600363, 0.0349643417]","[0.0107008284, 0.0081880717, 0.0139595428, 0.0002740882, 0.001008661, 0.0004369539, 0.1187169179]",0,0.02197738293,raw_action_units,190,6073,769564,769564,true
55,train,0.0146411491,0.0146411491,raw_action_units,0.989832984,0.989832984,5.424184419,"[1.0145208836, 0.9869346023, 0.980217278, 0.9776578546]","[5.4711470604, 5.4173264503, 5.4078845978, 5.4003820419]","[0.0083814077, 0.0125039527, 0.0164149571, 0.0211809818]","[0.0090158563, 0.0056931009, 0.009369947, 0.0003533318, 0.0008404429, 0.0004309339, 0.0766386613]",0,0.01464114909,raw_action_units,1315,42067,769564,769564,true
55,val,0.02032424502,0.02032424502,raw_action_units,0.9978362529,0.9978362529,5.463972135,"[1.0349289179, 0.9843604565, 0.9838064909, 0.9882490039]","[5.5285453796, 5.4377832413, 5.4455833435, 5.4439744949]","[0.0093168765, 0.0164541267, 0.0239304267, 0.0312184468]","[0.0104104793, 0.0072345943, 0.0106956558, 0.0002538513, 0.0009056722, 0.0004316364, 0.1116779223]",0,0.02032424504,raw_action_units,190,6073,769564,769564,true
